Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
08/09/2015,9,August,2015,28,Young Adults (25-34),F,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,2,3,9,9,6,15
08/09/2015,9,August,2015,28,Young Adults (25-34),F,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,11,3,9,48,33,81
08/07/2013,7,August,2013,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,12,3,9,49,36,85
08/07/2013,7,August,2013,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,10,3,9,41,30,71
08/07/2015,7,August,2015,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,10,3,9,41,30,71
08/07/2015,7,August,2015,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,9,3,9,37,27,64
02/23/2014,23,February,2014,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,27,3,9,111,81,192
02/23/2016,23,February,2016,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,103,75,178
03/31/2014,31,March,2014,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,22,3,9,90,66,156
03/31/2014,31,March,2014,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,6,3,9,25,18,43
03/31/2016,31,March,2016,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,21,3,9,86,63,149
03/31/2016,31,March,2016,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,6,3,9,25,18,43
06/25/2014,25,June,2014,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,24,3,9,99,72,171
06/25/2014,25,June,2014,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,24,3,9,99,72,171
06/25/2016,25,June,2016,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,103,75,178
06/25/2016,25,June,2016,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,22,3,9,90,66,156
06/29/2014,29,June,2014,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,14,3,9,58,42,100
06/29/2014,29,June,2014,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,16,3,9,66,48,114
06/29/2016,29,June,2016,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,14,3,9,58,42,100
06/29/2016,29,June,2016,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,15,3,9,62,45,107
11/21/2013,21,November,2013,35,Adults (35-64),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,12,3,9,55,36,91
11/21/2013,21,November,2013,35,Adults (35-64),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,105,69,174
11/21/2015,21,November,2015,35,Adults (35-64),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,12,3,9,55,36,91
11/21/2015,21,November,2015,35,Adults (35-64),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,105,69,174
03/10/2014,10,March,2014,35,Adults (35-64),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,6,3,9,27,18,45
03/10/2014,10,March,2014,35,Adults (35-64),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,14,9,23
03/10/2016,10,March,2016,35,Adults (35-64),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,6,3,9,27,18,45
03/10/2016,10,March,2016,35,Adults (35-64),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,4,3,9,18,12,30
08/23/2013,23,August,2013,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,31,26,57
08/23/2015,23,August,2015,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,33,28,61
08/29/2013,29,August,2013,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,9,8,17
08/29/2013,29,August,2013,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,71,60,131
08/29/2015,29,August,2015,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,12,10,22
08/29/2015,29,August,2015,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,66,56,122
09/11/2013,11,September,2013,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,35,30,65
09/11/2013,11,September,2013,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,61,52,113
09/11/2015,11,September,2015,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,35,30,65
09/11/2015,11,September,2015,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,59,50,109
11/14/2013,14,November,2013,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39
11/14/2013,14,November,2013,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,42,36,78
11/14/2015,14,November,2015,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,19,16,35
11/14/2015,14,November,2015,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,35,30,65
01/25/2014,25,January,2014,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,49,42,91
01/25/2016,25,January,2016,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,47,40,87
05/03/2014,3,May,2014,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,14,12,26
05/03/2014,3,May,2014,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,14,12,26
05/03/2016,3,May,2016,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,7,6,13
05/03/2016,3,May,2016,39,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,19,16,35
08/02/2013,2,August,2013,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,45,38,83
08/02/2013,2,August,2013,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,35,30,65
08/02/2015,2,August,2015,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,47,40,87
08/02/2015,2,August,2015,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,38,32,70
09/24/2013,24,September,2013,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,66,56,122
09/24/2013,24,September,2013,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,31,26,57
09/24/2015,24,September,2015,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,71,60,131
09/24/2015,24,September,2015,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,33,28,61
11/25/2013,25,November,2013,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,40,34,74
11/25/2013,25,November,2013,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,52,44,96
11/25/2015,25,November,2015,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,42,36,78
11/25/2015,25,November,2015,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,49,42,91
01/26/2014,26,January,2014,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,61,52,113
01/26/2016,26,January,2016,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,63,54,117
01/27/2014,27,January,2014,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,33,28,61
01/27/2014,27,January,2014,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,28,24,52
01/27/2016,27,January,2016,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,35,30,65
01/27/2016,27,January,2016,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,28,24,52
02/22/2014,22,February,2014,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,68,58,126
02/22/2014,22,February,2014,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,33,28,61
02/22/2016,22,February,2016,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,71,60,131
02/22/2016,22,February,2016,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,38,32,70
05/21/2014,21,May,2014,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,54,46,100
05/21/2014,21,May,2014,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,19,16,35
05/21/2016,21,May,2016,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,59,50,109
05/21/2016,21,May,2016,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,19,16,35
05/23/2014,23,May,2014,55,Adults (35-64),M,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,7,6,13
05/23/2014,23,May,2014,55,Adults (35-64),M,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
05/23/2016,23,May,2016,55,Adults (35-64),M,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,11,10,21
05/23/2016,23,May,2016,55,Adults (35-64),M,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
06/14/2014,14,June,2014,55,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,55,56,111
06/14/2014,14,June,2014,55,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,23,24,47
06/14/2016,14,June,2016,55,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,53,54,107
06/14/2016,14,June,2016,55,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,25,26,51
08/01/2013,1,August,2013,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
08/01/2013,1,August,2013,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,58,40,98
08/01/2015,1,August,2015,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
08/01/2015,1,August,2015,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,61,42,103
08/19/2013,19,August,2013,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,26,18,44
08/19/2015,19,August,2015,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,29,20,49
09/03/2013,3,September,2013,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,78,54,132
09/03/2015,3,September,2015,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,75,52,127
09/24/2013,24,September,2013,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,73,50,123
09/24/2013,24,September,2013,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,49,34,83
09/24/2015,24,September,2015,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,70,48,118
09/24/2015,24,September,2015,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
10/21/2013,21,October,2013,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
10/21/2013,21,October,2013,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
10/21/2015,21,October,2015,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
10/21/2015,21,October,2015,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,35,24,59
11/27/2013,27,November,2013,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,49,34,83
11/27/2015,27,November,2015,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,52,36,88
12/17/2013,17,December,2013,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,46,32,78
12/17/2015,17,December,2015,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69
01/01/2014,1,January,2014,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,32,22,54
01/01/2016,1,January,2016,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,23,16,39
01/11/2014,11,January,2014,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69
01/11/2016,11,January,2016,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,35,24,59
02/12/2014,12,February,2014,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20
02/12/2014,12,February,2014,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,17,12,29
02/12/2016,12,February,2016,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20
02/12/2016,12,February,2016,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,17,12,29
03/16/2014,16,March,2014,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,75,52,127
03/16/2016,16,March,2016,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,81,56,137
04/01/2014,1,April,2014,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,78,54,132
04/01/2016,1,April,2016,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,75,52,127
04/13/2014,13,April,2014,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,61,42,103
04/13/2016,13,April,2016,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,61,42,103
04/15/2014,15,April,2014,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
04/15/2016,15,April,2016,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20
05/11/2014,11,May,2014,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,58,40,98
05/11/2016,11,May,2016,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,64,44,108
06/08/2014,8,June,2014,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,46,32,78
06/08/2014,8,June,2014,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
06/08/2016,8,June,2016,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,46,32,78
06/08/2016,8,June,2016,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
05/10/2014,10,May,2014,35,Adults (35-64),M,United States,Georgia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,46,34,80
05/10/2016,10,May,2016,35,Adults (35-64),M,United States,Georgia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,49,36,85
05/07/2014,7,May,2014,20,Youth (<25),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,5,4,9
05/07/2016,7,May,2016,20,Youth (<25),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
08/02/2013,2,August,2013,20,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
08/02/2015,2,August,2015,20,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
09/21/2013,21,September,2013,20,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69
09/21/2013,21,September,2013,20,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,46,32,78
09/21/2015,21,September,2015,20,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69
09/21/2015,21,September,2015,20,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,52,36,88
09/29/2013,29,September,2013,20,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,9,6,15
09/29/2015,29,September,2015,20,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
11/04/2013,4,November,2013,20,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,55,38,93
11/04/2013,4,November,2013,20,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,20,14,34
11/04/2015,4,November,2015,20,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,49,34,83
